,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
977,2508,2090,605,570,2087,531,606,3016,608,644
978,2087,1102,1671,606,1404,569,1327,1366,3016,644
979,606,2811,531,2808,2087,2774,1784,2734,608,2773
980,1193,1184,1085,1180,1156,1385,1422,1153,1384,1181
981,1369,2130,2960,609,648,652,651,719,653,686
982,684,569,646,605,531,570,606,608,644,3016
983,1942,3039,2130,1681,719,1375,1369,1418,653,686
984,653,1681,1415,1375,2133,2096,2130,686,837,647
985,613,682,652,643,1081,1422,1156,1181,603,1183
986,185,188,226,266,189,224,262,227,228,3013
987,232,611,571,913,196,307,194,195,572,533
988,230,229,268,231,193,270,269,194,196,195
989,1384,224,1415,383,875,270,421,1183,799,837
990,400,196,285,440,249,402,362,171,363,361
991,531,608,2546,606,2087,2090,3016,644,2508,2238
992,1944,653,614,656,1181,613,311,688,654,652
993,120,3024,233,234,382,270,269,156,195,196
994,1556,2734,2773,2276,2237,2090,2087,2508,2275,2238
995,1944,1121,803,364,1085,202,842,365,440,123
996,1446,3039,1752,1369,1484,1319,1939,1370,1373,1789
997,3034,1484,1598,1901,1713,951,1750,1789,1939,1977
998,651,1829,1827,1677,1716,1754,1789,3005,1867,1793
999,2546,1414,1217,1193,1375,1452,1450,1181,1180,1218
1000,2087,1366,2772,1860,2774,2275,2238,1898,1327,2237
1001,343,611,571,913,196,307,533,572,194,195
1002,377,301,341,3016,337,303,342,416,2935,340
1003,1598,989,1711,1484,1522,3034,2015,1939,951,1977
1004,989,1711,1597,1750,1789,1713,1598,1901,1977,1939
1005,2736,646,569,2774,228,2772,2690,2237,644,3016
1006,193,194,499,232,195,267,536,270,268,269
1007,1193,719,528,2649,569,2087,1102,646,529,570
1008,2243,1755,1719,3005,1677,1717,1716,1789,2281,2512
1009,684,837,1452,1450,1378,1375,683,2093,686,2130
1010,1598,648,647,571,1939,572,913,951,533,610
1011,2731,2921,20,152,2855,2898,2894,2899,2896,2889
1012,2546,1320,1378,1380,1369,1180,1375,1418,1144,1319
1013,1358,1378,3004,3039,1380,1320,1375,1418,1144,1319
1014,1418,1319,1793,2517,184,1361,2690,1398,1940,1369
1015,2199,2239,2201,2087,1784,2090,2508,2773,2317,1824
1016,232,381,196,231,536,229,307,343,195,194
1017,1128,1085,2994,165,1017,1054,3025,123,2977,1055
1018,1940,1827,1789,687,692,1296,1754,3005,728,1793
1019,1521,989,1711,3034,2015,1484,1522,1939,951,1977
1020,2275,1102,2773,2736,2731,2772,2774,644,3016,2237
1021,231,229,499,382,381,536,195,194,307,343
1022,606,1102,2734,2773,2736,2238,2772,3016,644,2237
1023,2988,1306,1347,1375,1424,1231,1345,1232,1181,1193
1024,1334,1716,1868,1829,1373,1754,3005,1789,1867,1793
1025,1121,3025,1054,2977,1055,123,1206,1017,1123,1085
1026,1102,2734,2508,2090,1366,2275,1327,2087,2238,2237
1027,1102,2772,453,2090,2276,2087,2508,2275,2238,2237
1028,1160,1126,365,364,1198,123,1121,1085,1161,1162
1029,1193,2482,2652,1345,1347,1361,2653,2646,1384,1398
1030,453,454,377,301,337,342,303,416,2935,340
1031,382,420,498,268,269,537,156,270,499,610
1032,414,416,451,492,342,454,452,453,340,2935
1033,416,303,342,2935,606,453,569,340,644,3016
1034,2845,2801,2847,2839,2807,2840,2841,2843,2881,2882
1035,2773,1102,2772,3016,1327,2774,2238,644,2275,2237
1036,414,606,454,416,228,3016,2935,452,644,453
1037,2509,2439,1296,2517,2515,2395,2514,2477,2513,2512
1038,326,286,402,399,325,436,363,365,364,440
1039,453,2690,1102,646,2772,606,2238,2237,3016,644
1040,402,285,363,440,323,397,284,249,362,361
1041,440,2087,1193,364,1323,185,1361,2653,2690,1398
1042,2774,2734,2772,644,1404,1102,2090,2087,1366,1327
1043,1564,1296,1380,1369,3039,1410,1868,1144,1375,1418
1044,2087,2736,1366,2731,2772,1102,644,3016,1327,2237
1045,1385,1387,1232,1123,1085,1347,1181,1424,2953,1193
1046,2955,2776,1144,2995,1298,687,727,730,440,402
1047,1180,1942,727,1940,499,1218,651,1369,536,687
1048,2736,606,2731,1102,2772,2774,2275,3016,644,2237
1049,1361,1793,2963,719,1369,1410,3004,1144,1319,1398
1050,2399,2488,2568,2526,1382,2527,2656,2360,835,3035
1051,156,499,249,400,440,171,402,363,362,361
1052,1298,1144,1334,1319,1370,1789,728,1369,1373,1296
1053,646,606,416,452,340,228,3016,2935,644,453
1054,2773,1327,2275,1102,2772,2774,606,3016,644,2237
1055,123,1232,1047,1051,1123,1049,1347,1193,1085,81
1056,303,189,224,342,453,3016,228,2935,644,340
1057,913,1522,3034,2015,1484,989,1789,951,1939,1977
1058,1319,2646,2648,2606,3004,1361,2653,2687,2688,1398
1059,454,453,377,301,337,303,416,342,2935,340
1060,2736,1102,606,2731,2275,2772,2774,3016,644,2237
1061,397,435,570,249,646,440,362,402,363,361
1062,187,20,185,151,2690,3016,644,189,188,3013
1063,1306,2988,1491,3021,1267,1424,1231,1181,1382,1193
1064,440,402,284,323,285,363,397,249,362,361
1065,2813,2777,2953,440,2776,3036,2818,2775,402,2815
1066,2508,2734,1327,2090,2774,2773,2238,1366,2087,2237
1067,1901,1521,2510,2514,3034,1598,1939,2513,2512,1977
1068,326,287,286,123,328,363,404,365,364,440
1069,400,249,2995,435,171,440,362,402,363,361
1070,1366,2773,2774,606,1102,2238,2772,3016,644,2237
1071,1319,1371,1754,2513,1369,2512,1410,3005,1793,1296
1072,1217,1345,402,1320,2546,1193,1181,1319,1180,1218
1073,1327,2275,2736,2731,2772,1102,2774,3016,644,2237
1074,2606,1359,2688,1358,1361,2687,2517,3004,1398,1319
1075,1410,1380,1418,719,1375,1358,1320,3004,1144,1319
1076,2899,2896,2889,148,2898,2894,37,151,152,188
1077,2275,606,2772,1102,2731,2774,2736,2237,644,3016
1078,188,262,340,3013,2935,224,189,3016,644,228
1079,1366,2774,2772,2275,1102,2238,1327,3016,644,2237
1080,2918,2803,2840,2841,2921,2916,2843,2801,2881,2882
1081,1366,605,2508,1671,1327,2087,608,606,3016,644
1082,1158,1185,1121,1087,1117,1120,1126,1149,1491,1085
1083,1144,2093,1452,1414,2130,1180,1369,686,1375,1418
1084,348,1422,613,1156,3032,688,311,1181,654,652
1085,232,571,574,611,536,194,195,572,307,533
1086,1365,2736,2087,2774,2731,1404,2772,1102,1366,1327
1087,1358,2546,1193,1181,3004,1320,1218,719,1180,1319
1088,694,803,1180,1298,2059,3004,1942,719,1319,1144
1089,913,1521,3034,1939,2015,1522,951,1484,989,1977
1090,37,2731,20,152,2855,2898,2894,2896,2899,2889
1091,617,1183,159,688,1156,1422,656,654,652,1181
1092,646,2942,189,2882,188,1218,228,2623,1369,2661
1093,572,648,686,267,913,571,3016,270,307,610
1094,187,266,226,188,224,189,262,227,3013,228
1095,2734,1784,2090,2774,2773,2087,606,3016,608,644
1096,2237,2773,2731,2772,2774,1366,1102,1327,3016,644
1097,653,837,686,2093,719,2130,1418,1180,1375,1369
1098,606,1671,1365,1102,2087,1404,3016,1366,644,1327
1099,187,1102,185,189,3016,3013,224,188,644,228
1100,1153,1452,1385,1217,1414,1375,719,1181,1180,1218
1101,1750,1713,3034,1521,913,1789,1977,1598,1939,610
1102,1413,1415,3039,653,1414,270,1375,1410,686,1369
1103,608,606,2090,1671,1366,3016,1327,2087,2508,644
1104,1398,1358,2546,1320,1144,3004,1218,719,1180,1319
1105,1159,1160,1126,1198,123,1085,1121,1161,1162,1181
1106,1409,3039,1942,1410,1319,719,1180,1218,1144,1369
1107,2667,2845,2750,2843,2665,2840,2839,2841,2881,2882
1108,262,184,2087,224,3013,228,185,569,570,646
1109,1319,1410,3039,1180,1218,687,1375,1418,1144,1369
1110,2731,1330,2772,1365,2090,1404,1102,1366,2087,1327
1111,1153,1087,3025,1385,1055,1121,1123,3004,1126,1085
1112,683,1375,684,1144,1418,1218,1180,1369,653,719
1113,1789,572,648,913,951,533,1939,647,571,610
1114,1939,611,648,951,913,571,572,647,533,610
1115,1792,1794,1144,1756,1829,1868,1867,1754,3005,1793
1116,1345,1181,365,1319,1418,1193,1144,1180,1218,719
1117,193,231,267,233,268,270,196,194,269,195
1118,606,2772,2238,1327,1102,2774,2275,3016,644,2237
1119,2317,2774,1784,2090,2238,2087,2734,2773,1822,1824
1120,2729,3016,2730,644,2736,2768,1366,2731,2690,1102
1121,1369,1418,1358,1180,1193,719,1319,3004,1361,1398
1122,1521,1711,3034,989,1939,2015,1522,1484,951,1977
1123,2090,2774,644,1404,1365,2772,1102,2087,1366,1327
1124,1399,2087,1193,224,1400,1361,184,646,185,1398
1125,226,148,262,152,187,340,2935,224,189,228
1126,2772,1366,1327,2087,1102,606,2238,3016,644,2237
1127,1830,692,1319,1564,1942,1296,687,1144,3005,1793
1128,2772,2773,1102,3016,2238,2275,2774,644,1327,2237
1129,1371,1369,1375,3039,1489,1298,1410,1296,1319,1144
1130,196,400,249,440,653,402,171,362,363,361
1131,234,79,233,270,27,118,156,25,196,195
1132,1489,1298,1789,1319,1334,1754,1144,3005,1793,1296
1133,1410,3039,687,1319,1180,1218,1375,1418,1144,1369
1134,537,2512,648,571,268,647,574,499,269,536
1135,499,651,2513,692,687,1754,1793,2512,536,3005
1136,364,400,196,249,402,440,362,361,363,171
1137,376,341,377,301,337,303,342,416,2935,340
1138,1149,1085,1345,1185,1153,1347,1385,652,1181,1193
1139,365,364,2057,1795,3035,1193,3036,2059,440,402
1140,2921,2839,2918,2840,2843,2803,2841,2801,2881,2882
1141,453,608,1102,2772,2774,569,2237,606,3016,644
1142,358,397,400,249,440,402,171,363,362,361
1143,162,1092,3025,1121,365,3012,1055,1085,440,123
1144,3039,1489,1319,1298,1410,1334,1144,3005,1793,1296
1145,123,1051,1089,1087,1049,1162,1123,1121,1126,1085
1146,2731,1366,2087,2772,644,3016,2238,1327,1102,2237
1147,228,1102,606,2736,2772,2731,2774,2237,644,3016
1148,1489,692,1298,1334,1319,1410,1144,1754,1373,1296
1149,2238,2275,2731,2772,1102,2774,1327,3016,644,2237
1150,1126,1161,440,3012,404,1123,364,123,1085,365
1151,2736,606,2772,2731,2275,1102,2774,3016,644,2237
1152,2731,2087,2773,2772,2774,1102,1366,1327,3016,644
1153,2731,2774,1404,2772,2087,644,1102,3016,1366,1327
1154,2237,2774,1366,2772,2731,1327,2736,1102,644,3016
1155,2090,2774,2772,3016,1102,2087,644,1366,2237,1327
1156,536,913,571,196,611,307,194,572,195,533
1157,1053,1089,2994,1049,1126,1162,1161,1123,1085,1206
1158,339,341,301,3016,337,303,416,342,2935,340
1159,606,492,493,644,454,414,451,416,452,453
1160,1795,1371,1298,1144,3039,1373,1334,1319,1410,1296
1161,1521,1522,2015,1484,1598,3034,2512,1901,1939,1977
1162,606,2275,1102,2736,2731,2772,2774,644,3016,2237
1163,606,228,1102,2772,2736,2774,2731,2237,644,3016
1164,68,2771,3004,2517,2646,2687,1399,2690,1361,1398
1165,2542,3016,2649,605,2090,1102,644,2508,2087,2238
1166,605,1327,1102,608,646,228,569,606,3016,644
1167,1418,1375,1320,719,1942,1398,1358,3004,1144,1319
1168,193,498,537,382,536,267,499,270,268,269
1169,2731,2772,2736,2090,3016,1404,1366,2087,1102,1327
1170,364,248,400,440,249,402,362,361,363,171
1171,574,232,382,193,536,499,267,270,268,269
1172,1320,399,404,806,2995,1319,365,364,402,440
1173,2360,2243,1717,1719,1894,2614,2320,2281,2319,1678
1174,1371,1373,3039,1489,1369,1298,1319,1410,1144,1296
1175,2734,2772,2090,1366,1898,2087,1327,2275,2238,2237
1176,1102,606,2774,2772,228,2736,2731,2237,644,3016
1177,2731,2087,2774,1366,2772,1102,3016,644,1327,2237
1178,3013,569,2772,606,2736,2731,2935,228,3016,644
1179,2774,608,2238,1366,2087,2237,1102,606,3016,644
1180,1418,1398,1380,1410,3039,1144,2513,1319,2512,1369
1181,341,301,644,337,303,342,416,3016,2935,340
1182,26,1193,1384,148,152,23,2889,69,68,20
1183,286,283,440,400,402,171,249,361,362,363
1184,2238,2736,2275,2731,1102,2772,2774,644,3016,2237
1185,3039,1369,1259,1319,3005,1489,1298,1793,1144,1296
1186,420,498,118,305,233,361,156,196,195,270
1187,2237,3013,2736,569,606,2731,2935,228,3016,644
1188,1345,1327,2650,2653,1417,2649,1383,1193,2646,1382
1189,2736,2731,2774,2772,569,228,606,2237,3016,644
1190,1898,2772,3016,1102,1327,2774,644,2238,2275,2237
1191,2690,2731,569,2736,2237,2772,606,453,3016,644
1192,1711,1521,3034,1939,2015,1522,1484,989,951,1977
1193,1144,1789,1410,2513,1319,1754,2512,1296,3005,1793
1194,187,303,224,189,342,3016,644,228,2935,340
1195,1121,1088,1053,3025,1092,1017,1054,2977,1085,1055
1196,2237,228,2773,2772,2731,2774,2736,2690,644,3016
1197,1522,1521,1598,1484,2015,2512,3034,1901,1939,1977
1198,1121,404,365,440,165,1085,2953,162,3012,123
1199,569,151,2882,224,644,189,188,3013,228,3016
1200,2801,2554,2509,2591,2512,2550,2593,2553,2881,2882
1201,2517,2513,1410,2515,2553,2514,2554,1369,2690,2512
1202,1298,3039,1319,1369,1410,1144,1370,1334,1373,1296
1203,170,2818,404,364,365,3012,123,2953,440,402
1204,1088,1053,1206,1018,2994,3025,1054,1017,2977,1055
1205,327,286,436,326,400,363,402,365,364,440
1206,2772,151,189,224,2517,2736,3013,2477,228,2690
1207,2360,2066,3036,1193,2059,1795,1231,2331,402,1382
1208,2566,1347,1085,1385,1384,1319,1345,1193,3004,719
1209,364,285,323,284,397,249,363,440,362,361
1210,1894,1717,2320,2614,2319,1719,2243,1678,2512,2281
1211,1380,1414,1298,1418,1320,3039,1410,1144,1375,1319
1212,606,2736,2275,2731,2772,1102,2774,3016,644,2237
1213,2736,2731,1366,2772,2774,1102,1327,3016,644,2237
1214,2734,1102,2773,2772,2736,2731,2774,644,3016,2237
1215,187,303,3016,342,644,189,224,228,2935,340
1216,1092,3025,3004,1085,1017,1054,2977,165,123,1055
1217,382,537,498,536,420,499,267,270,268,269
1218,188,262,3013,224,3016,644,340,189,2935,228
1219,2731,2275,2773,1102,2736,2774,2772,3016,644,2237
1220,123,1357,3025,2994,1017,2726,2977,1054,1055,3004
1221,1102,2773,606,2734,2736,453,2772,3016,644,2237
1222,1213,1193,3014,2775,402,2988,2955,2815,1177,3036
1223,1193,2515,2649,2554,2514,2477,1418,2517,2512,2690
1224,1144,653,363,3004,803,487,1319,1398,440,402
1225,2994,3025,1017,1128,1392,1357,1054,2977,1055,3004
1226,1370,1484,1373,1940,3004,1977,1319,2513,2512,1789
1227,995,1231,1424,1181,2988,1795,3021,999,1491,1382
1228,2731,531,2935,2772,493,416,606,3016,453,644
1229,122,89,125,119,195,84,156,196,91,88
1230,1711,1901,3034,989,1939,2015,1522,951,1484,1977
1231,414,3016,452,454,342,416,644,340,2935,453
1232,492,379,341,452,416,454,342,453,340,2935
1233,1018,1092,1128,1094,1017,3025,1054,3004,2977,1055
1234,1863,2243,3004,1484,1939,1901,1789,2513,2512,1977
1235,1358,1345,1298,1193,1418,1320,3004,1144,719,1319
1236,435,364,249,400,171,440,402,363,362,361
1237,37,69,2690,2731,20,152,148,151,3013,188
1238,2810,2771,2808,2542,2090,1102,2508,2649,2087,2238
1239,3016,2736,2734,2087,644,2275,2772,1102,2238,2237
1240,2935,2736,2772,569,2731,606,2237,228,3016,644
1241,2688,1319,1193,2477,1361,1398,2561,2517,2690,2649
1242,364,285,400,249,440,171,402,363,362,361
1243,1901,1484,1597,1522,1521,1598,2015,3034,1939,1977
1244,1410,1942,1298,1489,1319,692,1296,1144,3005,1793
1245,3024,361,233,537,499,195,194,268,269,270
1246,228,2772,2238,569,2690,646,606,3016,453,644
1247,188,187,3013,20,262,224,189,340,2935,228
1248,343,571,647,913,499,574,572,536,533,610
1249,2995,652,156,537,487,363,361,653,440,402
1250,2734,1102,2736,2690,2774,2731,2772,644,2237,3016
1251,1102,2734,2772,2275,2090,1366,2087,1327,2238,2237
1252,1375,719,1218,1193,1180,1345,1320,1418,1144,1319
1253,1391,1330,1359,1320,1361,719,1358,3004,1398,1319
1254,235,119,3024,234,118,233,270,156,196,195
1255,1429,1049,1121,1345,1153,1089,1126,1385,1123,1085
1256,232,268,381,267,420,499,270,343,269,536
1257,1102,2773,644,2237,2690,2774,2772,3016,2731,2736
1258,1296,1756,1319,2513,1754,3005,1940,2512,536,1789
1259,1751,1370,1752,1296,2512,1940,1754,3005,1319,1789
1260,1121,2936,813,1054,165,2977,1085,162,1055,123
1261,1297,3039,1144,1371,1327,1298,1334,1319,1410,1296
1262,1327,1337,2401,1383,1193,1218,1374,2951,3035,1382
1263,2773,2275,606,2772,1327,1102,2774,3016,644,2237
1264,2275,531,2731,493,2772,606,2237,3016,453,644
1265,2773,2736,2731,1102,2774,606,2772,3016,644,2237
1266,2688,1361,2644,1319,2517,2435,2606,2687,1398,2646
1267,2517,2433,2509,2510,2515,2395,2477,2514,2513,2512
1268,1366,1102,2087,644,2772,2774,2238,2275,1327,2237
1269,1229,1181,1345,1414,1306,1267,2988,1424,1193,1382
1270,2435,2650,2606,2653,2688,2648,1382,3035,2646,2649
1271,2773,2731,2736,1102,606,2772,2774,3016,644,2237
1272,283,248,400,440,361,362,249,402,171,363
1273,2734,2275,1102,2736,2772,2774,2731,644,3016,2237
1274,285,364,400,171,249,440,402,361,362,363
1275,1329,1491,2331,1218,2360,1383,1337,1374,3035,1382
1276,1144,1378,1180,1181,719,1418,1193,1345,1320,1319
1277,185,187,262,188,3013,644,224,3016,189,228
1278,1344,1232,1227,1123,1375,1085,1345,1229,1319,1193
1279,1370,1369,1754,3005,1793,1319,1373,1334,1789,1296
1280,3039,1375,1358,1418,719,1380,1320,3004,1144,1319
1281,1369,1414,1144,1345,1380,1180,1319,1378,1418,1375
1282,1375,3004,1298,1371,1144,1369,1319,1327,1410,1296
1283,2773,228,2774,2237,2772,2736,2731,2935,644,3016
1284,1184,1422,1126,1378,1347,1375,1345,3004,1385,1384
1285,1212,1370,2951,1319,1410,1371,719,1369,1327,3035
1286,606,228,2275,2772,2774,2736,2731,2237,644,3016
1287,2542,2517,1365,2649,1382,1369,646,2690,1327,3035
1288,1267,1231,44,1270,1390,1388,1193,2988,1424,1382
1289,1349,1123,1347,1387,2953,1270,1388,1193,1424,1382
1290,1410,1371,1319,1793,1369,3035,1334,1216,1296,1327
1291,1217,1193,1369,1144,1418,1375,1181,719,1218,1180
1292,2586,2918,2587,2509,2841,2921,2916,2881,2661,2882
1293,1160,1153,1385,1092,1087,1055,1123,1126,1121,1085
1294,644,228,2768,2773,2772,2774,3016,2731,2736,2690
1295,2731,2772,606,2238,1102,2774,2275,3016,644,2237
1296,122,25,120,91,125,156,196,84,119,88
1297,2690,608,1366,1327,2772,2238,2087,1102,3016,644
