,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
1014,1778,1063,2043,2158,2645,2643,2648,2081,2647,2682
1015,720,2052,1024,3006,2051,722,681,1671,683,719
1016,499,533,535,536,574,610,647,989,2978,3026
1017,1161,2977,1207,1017,1334,1168,1300,1203,561,559
1018,1182,1030,1450,2210,952,1032,2213,1145,1181,1183
1019,2168,2205,2243,2244,2281,2282,2893,2931,2960,3034
1020,2013,2012,645,722,644,3016,646,1063,1102,683
1021,533,534,535,536,571,574,610,647,2978,3026
1022,568,1102,684,2697,2771,2938,2810,722,683,645
1023,753,754,755,1057,1096,1134,1778,2081,2083,2647
1024,1188,1224,1452,1107,1145,1181,1182,1183,1450,2213
1025,3004,1164,1166,1242,1163,1207,1300,1203,1334,559
1026,530,683,531,645,570,644,532,569,3016,568
1027,570,2697,3016,683,684,1633,719,645,532,568
1028,1242,1164,891,559,1127,1166,1161,1199,1163,1203
1029,1816,2648,2650,677,751,753,755,791,2081,2647
1030,570,606,569,266,303,227,531,263,340,2935
1031,382,383,384,422,495,533,724,989,2978,3026
1032,530,151,189,532,262,340,228,1102,531,227
1033,683,379,606,531,644,570,2935,568,569,3016
1034,2850,2888,2968,2882,2774,2847,2887,2884,2845,2886
1035,3016,644,645,531,2697,2938,683,532,569,568
1036,189,3013,493,151,530,1102,532,531,228,227
1037,2512,2554,2322,2553,2516,2556,2517,2515,2514,2477
1038,754,2158,715,716,2648,2650,2647,753,755,791
1039,758,756,2658,722,683,2696,2938,645,2771,2810
1040,2682,716,1171,525,2650,2500,755,792,679,2932
1041,2463,2647,715,752,753,754,755,1058,1096,1703
1042,684,569,607,532,645,646,683,644,568,3016
1043,1073,1189,1035,1186,920,1682,1680,1188,1643,1681
1044,1858,1026,342,379,2354,1936,531,1102,1938,1900
1045,790,1665,1019,2647,1703,2005,751,754,1778,2081
1046,918,883,917,731,1764,885,887,919,920,886
1047,2210,1435,2443,917,918,2250,919,1181,1436,2213
1048,570,608,1938,1026,2012,1063,722,342,2697,1102
1049,1063,1181,1168,1776,1436,1130,1186,1149,1148,2081
1050,2692,1096,1780,907,1817,2085,1134,755,2160,753
1051,384,383,472,533,434,216,3024,422,219,256
1052,1188,1220,1186,1107,1224,1452,1145,1181,1183,1450
1053,530,228,266,568,570,569,531,1102,683,532
1054,1633,3016,532,3013,493,683,531,569,645,568
1055,755,1057,1778,1816,2083,2647,753,754,1134,2081
1056,303,340,570,227,569,3013,532,188,228,2935
1057,2129,2130,2167,2168,2205,2243,2244,2282,2931,2960
1058,751,715,2645,2648,2043,2682,716,2081,2647,755
1059,228,3013,266,569,303,227,531,263,340,2935
1060,1063,1633,608,684,722,683,644,645,1102,2697
1061,524,676,719,755,447,486,487,525,683,715
1062,114,188,263,265,152,38,266,36,73,35
1063,2083,2270,2647,790,1161,1470,751,1586,2005,2081
1064,1226,2963,1096,1062,1025,1229,1247,1403,1113,1828
1065,1300,815,2153,1239,886,1276,1238,560,731,709
1066,570,722,646,645,644,569,2810,683,3016,568
1067,1521,2168,2167,1255,1977,1484,2243,1522,2282,2281
1068,1472,710,675,709,2941,1168,1049,751,1208,561
1069,123,484,521,514,407,552,446,590,371,408
1070,570,683,493,644,532,3016,531,645,569,568
1071,1223,1452,1107,1181,2213,1450,1182,2211,1145,1183
1072,1774,919,1130,1149,1168,1683,1684,1186,1226,1435
1073,2938,1633,1063,1938,760,342,2012,722,2697,1102
1074,2643,2567,2603,2642,2484,2485,2043,2647,2562,2081
1075,1129,1450,1188,1184,1168,1130,2081,1149,1148,1186
1076,2935,340,263,152,228,148,35,70,36,73
1077,683,608,379,532,1938,1026,456,342,1063,1102
1078,228,265,569,303,570,263,266,3013,2935,188
1079,493,2697,2938,683,532,530,645,531,569,568
1080,2968,2885,2847,2887,2890,2888,2884,2886,2845,3018
1081,456,1859,3016,568,530,1861,1671,644,646,683
1082,1435,1057,525,562,1476,1814,598,1703,1741,1778
1083,1680,1679,919,1640,1684,920,1681,1720,1682,2952
1084,1514,1174,2927,1814,561,595,525,596,559,1476
1085,837,913,914,952,989,1141,1179,1369,2978,3026
1086,1976,1821,1937,1858,1824,1936,1899,1938,1900,1862
1087,1739,1436,2081,1125,1129,1130,1774,1168,1435,1776
1088,847,848,887,824,2081,779,1306,1161,886,884
1089,2130,2167,2168,2205,2243,2244,2282,2893,2931,2960
1090,263,30,227,228,148,152,70,35,73,36
1091,562,630,559,596,598,1514,561,595,1476,1814
1092,2875,2885,2887,2676,2888,2838,2881,2845,2886,2677
1093,574,609,723,724,953,989,990,1027,1181,3026
1094,756,2011,753,607,722,646,2126,683,715,719
1095,1976,3006,1858,1900,1824,1937,1859,1861,1936,1938
1096,681,722,720,2696,607,683,719,2771,2810,646
1097,924,884,958,1720,885,886,883,920,1682,919
1098,1938,1633,1900,645,607,644,568,1862,646,683
1099,76,75,30,266,70,38,152,35,73,36
1100,863,932,1199,1205,2977,933,1242,1168,897,1207
1101,1181,1407,1484,1521,1522,2167,2243,2281,2282,2960
1102,952,1183,1679,1075,917,951,1032,1224,1681,1035
1103,607,1900,1938,1899,1936,645,1862,719,646,683
1104,1739,1129,1774,1125,2081,1436,1130,1776,1168,1435
1105,1240,2967,559,2994,2977,1168,1205,1207,1242,1203
1106,783,860,1125,886,825,1168,779,1161,822,824
1107,2887,2922,2884,2883,2888,2885,2968,2881,2845,2886
1108,2011,716,2126,677,1058,683,715,719,753,754
1109,1224,1680,1188,1147,1071,1186,1075,1681,1073,1035
1110,342,456,1973,1862,2354,1824,1936,1900,1821,1938
1111,1703,1129,1130,1741,1435,1203,1776,713,752,1168
1112,884,919,779,924,825,891,1161,887,824,886
1113,1522,2092,2130,2167,2168,2243,2281,2282,2960,3026
1114,2167,2168,2243,2244,2281,2282,2960,2978,2986,3026
1115,1186,1450,2369,994,1034,1181,1183,1188,995,1032
1116,1888,1659,1049,748,1161,1666,2941,709,1168,1199
1117,198,177,174,213,178,203,160,195,201,196
1118,683,530,1862,569,1938,456,3013,1900,645,568
1119,1899,3006,1824,1861,1936,1862,1938,646,1859,683
1120,2733,2690,2768,722,756,1024,2773,681,987,683
1121,2941,819,1058,788,1666,2081,752,754,783,751
1122,2130,2167,2168,2205,2243,2244,2282,2931,2960,3034
1123,646,719,1936,645,2938,1899,683,1938,1900,1862
1124,681,1058,677,755,2763,716,715,719,753,754
1125,531,493,189,340,152,303,263,266,227,2935
1126,684,644,3016,605,645,607,646,683,719,568
1127,843,653,1306,1161,824,885,883,919,884,886
1128,1974,3016,646,2697,1862,683,2012,644,2938,719
1129,1187,1184,1147,1073,1148,1450,1145,1186,1183,1188
1130,254,212,214,479,175,371,365,174,440,2961
1131,461,21,92,19,60,572,89,49,88,86
1132,1186,1225,1187,1260,1189,1181,1188,1450,1032,1183
1133,920,1684,1071,1147,1188,1073,1035,1075,1681,1186
1134,652,653,685,689,724,840,917,989,3023,3026
1135,1035,1183,1034,840,918,994,995,2213,2369,1032
1136,177,178,254,365,2961,214,216,440,174,175
1137,606,379,266,303,569,227,531,263,340,2935
1138,1094,2647,2648,1816,525,1057,2650,715,755,753
1139,1162,2005,3029,789,790,848,884,1199,751,2081
1140,2774,2882,2847,2888,3018,2887,2968,2884,2845,2886
1141,531,605,683,570,644,646,532,569,568,3016
1142,214,330,400,174,177,178,216,254,292,362
1143,666,713,752,560,598,525,557,562,559,561
1144,1149,1229,918,1225,1032,1181,1183,1450,1186,1188
1145,752,2941,713,1161,788,750,1049,1203,1017,1168
1146,1026,756,491,760,2938,2013,301,2012,342,1102
1147,1671,2241,3016,340,646,644,1063,1102,683,645
1148,2213,1188,1224,1452,1181,1107,1145,1182,1183,1450
1149,683,1898,1938,645,3013,456,530,1900,569,568
1150,2967,975,1199,1203,933,1205,863,1242,559,1207
1151,1899,494,342,379,3013,530,1938,568,456,1900
1152,2938,722,568,646,2771,2810,719,644,3016,683
1153,644,570,3016,531,530,683,532,645,569,568
1154,530,1026,494,1937,379,1900,342,1938,1102,456
1155,532,379,530,493,3013,683,531,645,569,568
1156,1369,1522,2053,2092,2129,2130,2167,2168,2978,3026
1157,1161,1300,1199,1165,1164,1166,1203,1127,1163,1334
1158,606,303,570,568,263,3016,531,569,340,2935
1159,683,228,227,530,569,570,1102,531,532,568
1160,1184,994,1107,1183,1188,2369,995,1145,2213,2366
1161,1484,1522,1977,2130,2167,2168,2243,2281,2282,2960
1162,987,722,1026,2012,608,342,2697,1938,1102,1063
1163,1671,340,646,2354,3016,644,645,683,1063,1102
1164,2678,2650,2716,2718,716,755,2677,2720,2721,2676
1165,2763,1133,1367,683,755,987,756,1024,681,719
1166,605,3013,570,644,683,532,569,646,568,3016
1167,2481,2598,2643,2603,2518,2601,2517,2561,2647,2081
1168,168,161,204,159,160,195,164,196,198,474
1169,531,3027,760,379,1975,530,456,342,1102,1938
1170,216,213,254,214,371,175,365,174,440,2961
1171,161,168,160,346,159,474,164,198,195,196
1172,1049,860,884,891,1127,919,886,1161,887,1168
1173,1484,2322,990,991,1522,952,2320,1181,1103,2281
1174,1186,1073,1107,1181,1450,2366,1145,1183,1188,2213
1175,2697,683,532,645,530,644,2938,531,569,568
1176,1671,646,2354,3016,1063,340,644,683,645,1102
1177,684,1102,3013,569,379,1900,683,531,645,568
1178,265,3013,646,266,645,644,1102,3016,340,683
1179,645,684,644,568,607,605,3016,683,719,646
1180,1184,1186,1189,1107,1148,1183,1188,2366,1145,2213
1181,570,606,3013,263,379,569,568,531,340,2935
1182,70,76,114,38,35,75,30,152,73,36
1183,213,332,408,177,371,214,254,216,174,175
1184,644,722,2657,683,646,2735,1102,2697,2696,645
1185,879,1035,1306,1186,1181,920,919,918,880,1032
1186,179,426,162,292,427,178,216,254,177,123
1187,228,265,645,3013,3016,644,1102,266,683,340
1188,2540,2938,2578,755,1822,719,753,607,1785,646
1189,605,3013,646,3016,266,684,1102,644,683,645
1190,2810,2657,722,2658,2013,568,1102,644,2012,2938
1191,266,530,645,683,568,570,1102,569,531,532
1192,2129,2130,2167,2168,2244,2282,2893,2931,2960,3034
1193,1187,1220,1182,1223,2213,1450,1032,2211,1181,1183
1194,532,340,570,188,228,3013,266,569,3016,2935
1195,1049,1301,1161,1164,1203,1297,1163,1207,1300,1334
1196,2772,2769,3016,2774,2808,681,2768,1102,2773,683
1197,1977,2015,2092,2130,2167,2168,2243,2281,2282,2960
1198,1168,562,2994,1049,1334,1300,1203,1017,559,1207
1199,2811,2051,2772,683,2052,2695,722,2810,2771,2734
1200,2888,2674,2510,2886,2677,3018,2845,2885,2881,2676
1201,2554,2552,2594,2553,2881,2515,2477,2593,2514,2512
1202,1681,1107,1222,1181,1452,1413,1145,1224,1183,1450
1203,1199,863,971,520,975,1049,559,1390,665,1207
1204,1161,2988,1298,1435,1168,1301,1297,1300,2420,1334
1205,1170,2421,2005,673,675,981,561,1208,751,2081
1206,2730,2774,2768,2769,683,2727,2964,2767,2728,2690
1207,1586,1653,1665,2005,2083,2267,2269,2270,2647,1134
1208,1161,2941,750,2081,1776,1666,1130,752,788,1168
1209,752,2461,679,1171,1247,2498,2932,2500,1133,949
1210,1484,1218,913,1255,1217,1183,951,952,1103,1181
1211,1146,1643,1147,1183,1184,1145,1149,1148,1188,1186
1212,379,456,722,2012,1026,2697,1938,342,1063,1102
1213,645,2697,570,3016,644,2938,532,683,569,568
1214,2772,646,684,722,2773,644,1063,3016,683,1102
1215,3016,570,532,569,188,266,3013,227,228,2935
1216,557,1161,2994,666,630,598,1203,1207,559,561
1217,313,2978,231,347,346,305,384,385,422,432
1218,303,532,340,263,3013,266,227,228,188,2935
1219,2696,1063,2735,2658,2697,722,684,1102,683,645
1220,981,2645,2421,2458,2500,791,751,2647,2498,2081
1221,2697,684,1102,532,570,644,569,683,645,568
1222,1282,1390,1666,1163,1161,812,847,1718,2952,884
1223,2485,2518,2598,2553,2515,2516,2562,2483,2522,2556
1224,846,1038,653,843,844,845,882,886,848,884
1225,1159,1653,1246,1017,1472,2460,2458,2421,1161,2081
1226,913,951,953,1027,1065,1407,952,1103,1181,1183
1227,2005,2044,2081,597,939,940,973,1161,1282,2153
1228,266,493,530,568,570,683,1102,569,531,532
1229,92,116,90,88,49,156,154,155,86,78
1230,2129,2130,2167,2168,2205,2243,2244,2282,2931,2960
1231,228,530,1102,151,2935,3013,227,379,340,531
1232,493,3013,532,151,379,1102,531,228,340,227
1233,1207,1203,2382,1017,1049,1129,1130,1168,1435,1161
1234,913,951,952,1181,1255,1407,1484,1522,2168,2960
1235,1129,884,1149,1168,1109,1337,1226,1161,1453,1186
1236,255,330,174,292,294,254,178,179,217,216
1237,31,263,30,75,148,70,35,152,73,36
1238,2696,2464,683,2086,2463,756,681,1133,719,2503
1239,722,2657,2735,2938,2697,2696,2771,2658,2810,645
1240,684,570,569,3016,340,266,644,683,645,1102
1241,2522,2642,2485,2598,2158,2603,2647,2043,2722,2562
1242,174,216,254,295,449,410,372,409,447,486
1243,2130,2167,2168,2205,2243,2244,2281,2282,2931,2960
1244,1147,1148,1109,1149,1181,1450,1032,1186,1188,1183
1245,292,231,305,384,177,385,422,174,216,346
1246,684,1633,756,758,722,568,645,681,987,683
1247,152,36,227,303,228,188,3013,266,263,2935
1248,2130,2167,2168,2243,2244,2282,2960,2978,2986,3026
1249,656,805,653,844,886,884,622,617,615,848
1250,760,1026,722,1101,3016,2984,1443,1063,1102,683
1251,530,683,3016,531,532,2938,644,645,569,568
1252,1338,1129,1163,920,1435,1125,1168,1161,1127,919
1253,1130,1226,1149,1148,1450,1454,1168,2211,2081,1186
1254,119,86,156,123,120,164,78,116,154,155
1255,1165,1300,1666,1297,1049,1199,1164,1161,1163,1334
1256,457,458,460,495,499,533,536,574,2978,3026
1257,2653,2543,2389,683,3013,2431,945,2466,1325,1102
1258,1065,1189,1450,2211,952,1103,2213,1032,1181,1183
1259,951,990,1032,1103,952,953,1027,1065,1181,1183
1260,598,629,630,1049,559,595,1161,1508,561,1207
1261,1189,1450,1184,1107,1145,1148,1181,1183,1186,1188
1262,1057,1094,2123,2160,755,1096,1134,1744,1817,753
1263,684,493,3016,530,683,531,532,645,569,568
1264,493,530,645,570,1102,568,683,532,569,531
1265,3016,530,532,683,493,1102,531,569,645,568
1266,2648,2642,2567,2643,2647,2722,2598,2081,2562,2603
1267,1484,1183,2248,1255,1181,2395,2515,2514,2281,2477
1268,2697,1938,645,683,2938,493,530,531,569,568
1269,1130,709,1390,1199,1017,1083,1161,2081,1049,1666
1270,2639,2680,2727,2645,2679,2721,2761,2678,2716,2676
1271,3016,2697,644,1102,570,683,645,569,532,568
1272,446,629,212,522,369,408,174,555,371,519
1273,645,722,646,1443,644,1671,1026,683,1063,1102
1274,521,446,212,522,369,174,555,371,408,519
1275,1817,2160,1589,2085,2159,869,1096,1744,1097,1134
1276,1130,1125,1129,1161,1168,1148,1149,1226,1435,1186
1277,265,152,303,188,340,228,263,266,227,2935
1278,1049,1186,1200,1128,1162,1199,2081,1337,1163,1161
1279,1188,1220,1189,1454,1452,952,1032,1450,1181,1183
1280,1149,1189,1450,1452,1454,1183,1148,1187,1188,1186
1281,1797,1643,1185,1682,1187,1681,1148,1188,1149,1186
1282,1125,1453,1130,1450,1148,1181,1188,1149,2081,1186
1283,645,2774,722,644,1063,2984,1102,3016,683,340
1284,1778,1129,2460,1436,2005,2647,2382,1776,2421,2081
1285,921,1149,1038,1186,1678,884,1454,1134,2081,2211
1286,342,645,1671,646,340,1063,3016,644,683,1102
1287,2728,716,2769,2767,2086,2211,679,2727,2690,2763
1288,940,979,981,1161,1163,1245,1663,1700,1738,1282
1289,1134,1199,3029,789,2153,1738,1282,1161,1163,2081
1290,1229,1456,1228,1189,1452,1183,1454,1188,1186,1450
1291,824,1204,2977,1161,1164,897,1163,1168,1199,1659
1292,2587,2674,2875,2838,2881,2874,2886,2845,2676,2677
1293,1125,1164,1240,2994,2977,1204,598,559,1207,1203
1294,2690,2543,2512,2653,2431,945,2466,1325,683,1102
1295,1937,3013,569,1899,1862,456,645,1900,1938,568
1296,58,85,426,124,92,90,89,49,88,86
1297,681,720,722,2769,2696,758,683,2771,2810,719
