,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
0,1707,1671,1633,1630,2949,2943,1632,1669,2199,719
0,1671,2995,1630,2161,1443,2317,1669,719,2199,2949
0,1118,674,748,675,1053,1129,1090,1244,1281,1091
0,995,1039,1229,1118,1129,1192,1685,998,1002,1034
0,2942,1669,719,1668,1591,987,1061,2943,2199,1592
0,1129,1002,1039,1192,1033,1610,1072,3019,1685,1034
0,1002,998,1147,1647,1610,1033,995,3019,1034,1685
0,1053,749,827,1090,1244,674,1281,675,1091,1243
0,2162,1097,1133,2199,1628,1627,2949,678,640,2161
0,459,152,495,157,100,230,101,267,306,571
0,118,141,152,139,172,100,102,133,101,157
0,1723,1951,3019,1160,1685,1039,1072,1610,1034,744
0,403,365,520,366,442,482,211,521,480,522
0,1329,2085,1628,2162,644,1443,2124,2161,2199,2949
0,827,674,749,1244,1053,1090,1281,1243,675,1091
0,60,61,46,35,79,118,90,123,87,37
0,2162,3000,719,2317,1669,2124,2161,1443,2199,2949
0,787,480,1053,826,1244,1090,1129,1281,1118,1091
0,1255,989,1520,2242,998,1521,2014,2280,988,950
0,988,2014,2204,950,1520,1976,2243,2242,2280,2281
0,995,994,2014,989,1034,1192,1002,988,950,998
0,1610,1994,1770,2035,1958,1162,1198,2033,1682,744
0,1324,1592,1061,2161,1363,1666,1135,2949,3000,2199
0,228,495,100,157,459,101,230,267,306,571
0,186,189,72,74,183,226,147,110,227,151
0,1976,2014,2166,2204,2242,2243,2280,2281,2319,2930
0,988,2014,950,1520,1976,2204,2242,2243,2280,2281
0,1361,1133,1975,1591,2955,1363,1708,1666,1364,1324
0,571,102,133,139,306,172,230,100,101,157
0,640,791,1133,678,715,754,1627,675,1626,1665
0,2280,1182,2130,1216,988,1218,2623,950,1180,1217
0,3019,1162,1685,1072,1951,1723,1610,1160,1034,744
0,2166,2014,2204,950,988,1976,2243,2242,2281,2280
0,72,147,37,113,106,2932,151,36,108,74
0,1419,1610,1682,1072,1199,1162,1160,163,1034,744
0,1951,1419,1610,1072,1162,163,1199,744,1160,1034
0,2567,2600,2606,2641,522,2639,2562,2605,2601,2528
0,1784,1782,2317,2162,2124,1669,1443,2161,2199,2949
0,62,152,267,230,139,306,571,157,100,101
0,781,744,1161,1198,1129,1121,1162,1237,1199,1118
0,1227,691,1775,1192,1180,1129,1221,950,1034,1217
0,1520,1976,2014,2204,2242,2243,2280,2281,2319,2930
0,1592,1591,1367,1975,1666,1363,2955,1708,1324,1364
0,459,152,139,267,230,157,306,100,571,101
0,1060,1135,1025,1666,2955,1367,1364,1133,3000,1324
0,1118,1129,2976,748,788,366,789,1091,827,826
0,1129,1217,995,1229,1002,988,1034,1192,998,950
0,629,1199,1162,1119,1121,1118,781,1198,1237,744
0,1670,797,1063,948,2317,3000,1177,1669,2949,1443
0,2165,2317,2164,1669,1063,3000,948,1177,2949,1443
0,1237,629,1118,1121,3028,1694,1119,781,1198,744
0,366,749,2976,788,3003,1091,789,826,1129,827
0,530,186,226,529,189,151,227,183,110,147
0,498,78,472,572,230,535,157,459,306,571
0,530,2956,416,226,1364,1975,529,183,3015,147
0,183,110,529,151,147,530,492,531,227,567
0,2874,2798,2847,2834,2756,2795,2831,2846,2836,2837
0,1063,1024,1670,1669,1324,2955,1367,3000,1025,1364
0,1592,1367,1553,1555,2314,1101,1554,1975,3015,1364
0,2637,1180,2601,2599,2624,2560,2562,1217,2623,522
0,2976,749,366,1130,788,1091,789,1129,827,826
0,1286,1592,3000,1591,1439,640,1666,1134,1324,1133
0,1586,366,675,826,1092,1130,2346,2422,827,2043
0,2531,1320,480,1205,1167,789,744,827,674,3003
0,1670,1024,2161,1063,1177,3000,2317,1669,2949,1443
0,1723,1033,1647,1072,1951,1160,1610,3019,1685,1034
0,1670,1063,2955,1367,1324,1669,1025,1024,1363,1364
0,366,2976,1118,789,788,827,748,1129,826,1091
0,480,2940,1086,823,1162,1072,1034,846,839,803
0,2605,691,2528,2641,803,522,2639,2600,2601,2562
0,640,1023,1060,1025,1367,1666,1363,2955,1324,1364
0,747,2528,1129,1167,1199,1162,480,744,163,1034
0,1665,751,330,2976,789,748,788,366,827,826
0,539,580,422,484,540,553,616,520,521,522
0,1039,1129,1775,1118,998,1002,1192,988,1034,950
0,1060,1591,1363,1367,1286,1666,1708,1975,1324,1364
0,1324,1669,2955,3000,1024,1063,1670,1367,1025,1364
0,2976,366,749,748,788,1129,789,827,826,1091
0,416,183,1364,1975,147,530,493,531,529,3015
0,2128,950,988,2014,2204,1976,2242,2243,2280,2281
0,2685,827,2528,1205,2531,480,1167,674,3003,744
0,189,186,151,226,530,227,529,110,183,147
0,1554,1592,1025,1708,1367,1666,1363,2955,1324,1364
0,823,674,366,1665,2484,640,522,791,827,675
0,263,74,111,36,73,3018,186,35,75,37
0,788,2976,748,1129,1118,1164,1091,1199,1162,826
0,366,1228,37,1169,1192,1263,1130,827,1092,2043
0,1164,1203,1118,1199,1072,1682,1121,480,1086,1162
0,1177,719,2124,2161,2317,756,3000,1669,2949,1443
0,1217,988,2166,950,2281,2128,2204,2242,2243,2280
0,1121,1091,1205,1167,1162,1237,1161,1118,1129,1199
0,481,2642,521,674,522,2639,2600,482,2641,480
0,1670,1364,2949,1024,1367,1669,1025,1063,3000,1443
0,1218,1186,1167,1127,1180,1199,1221,950,1034,1217
0,2033,1199,1160,1034,1682,3003,1237,1198,1162,744
0,1060,1554,3000,1666,1363,1367,1025,1324,2955,1364
0,2567,2641,2606,744,2600,2601,2605,2639,163,2528
0,480,1164,1167,1682,1160,744,163,1199,1162,1034
0,111,186,72,2932,110,74,36,106,108,147
0,1060,1708,1666,1367,1554,1025,1324,1363,2955,1364
0,261,73,184,147,2956,263,75,186,754,37
0,1324,1671,1024,1669,1063,3000,2955,1367,1025,1364
0,2795,2834,2755,2791,2793,2718,2756,2673,2981,2758
0,2995,492,1668,1671,1669,1670,1592,719,1632,2943
0,1244,749,748,1053,788,789,1118,826,1129,1091
0,1033,1647,1072,1160,1951,1723,3019,1610,1685,1034
0,749,674,1053,1129,1244,1090,1281,675,1243,1091
0,459,495,152,157,267,100,230,306,571,101
0,2955,1671,1632,1668,1025,1024,1669,1707,1401,1363
0,480,1034,1167,1682,1198,1162,1237,163,3003,744
0,839,823,2940,1072,163,1162,1034,744,803,480
0,2014,2128,2166,2930,1976,2204,2242,2243,2280,2281
0,113,72,15,37,147,2932,106,36,108,74
0,823,1243,674,1053,1129,1118,1090,1244,1281,1091
0,521,2642,2681,2644,2639,2640,2600,522,2641,2637
0,653,78,988,3025,912,651,649,652,950,2623
0,754,1628,2007,1133,717,1626,1627,1665,640,678
0,2317,1633,1630,1632,2199,1443,1671,2949,1669,719
0,2943,1324,1668,1592,1707,2199,3000,2949,1401,1363
0,163,1419,1610,1682,1723,1039,1685,1072,744,1034
0,2943,1707,1670,1671,1632,2199,1443,1669,719,2949
0,2932,147,106,151,227,108,110,189,186,74
0,1281,674,3028,1121,1118,1244,3003,480,781,744
0,2623,988,2166,2128,950,2204,2281,2242,2243,2280
0,1647,950,1147,1118,1685,1192,1034,995,1002,998
0,1632,3000,1671,2317,2161,1669,2199,1443,719,2949
0,1199,1198,1167,1162,1034,480,1237,163,3003,744
0,825,1682,480,3028,1244,1119,1121,781,1118,744
0,747,803,3003,1281,1072,1034,1264,163,480,744
0,2644,2981,2758,2674,2641,2714,2636,2718,2635,2637
0,827,2161,1627,717,1626,791,678,675,640,1665
0,1723,1033,1951,1647,1160,3019,1072,1610,1685,1034
0,2949,1443,1025,1060,1063,1401,1669,1364,1024,1363
0,1091,788,1167,827,1281,789,3003,826,1118,1129
0,694,1215,1419,1072,803,163,1034,1264,480,744
0,2128,2014,1976,988,2204,950,2243,2281,2242,2280
0,459,2280,2243,874,306,2242,988,2281,950,571
0,1227,1229,694,691,1129,1217,1221,803,1127,1034
0,2940,781,1162,825,1682,1121,1281,3003,744,480
0,100,115,118,230,123,126,101,172,133,157
0,1135,1401,1060,1707,1666,1025,2955,1324,1363,1364
0,1670,756,1630,1671,2199,2317,1443,1669,719,2949
0,2164,2163,2504,2123,2949,640,2691,2124,1324,2161
0,825,749,1129,1167,826,827,1281,480,789,3003
0,1520,1976,2014,2166,2204,2242,2243,2280,2281,2930
0,1060,640,1024,1061,1135,3000,2161,2199,1669,2949
0,749,366,1281,790,3003,791,789,1665,675,827
0,184,74,108,227,186,189,183,2956,110,147
0,1061,1592,1060,1135,2161,640,3000,1324,2949,1133
0,1127,801,694,691,839,163,480,823,1034,803
0,2949,1135,1364,1060,1025,1666,1363,1324,1707,3000
0,1186,1192,1419,1225,163,1229,1129,1072,1160,1034
0,211,520,209,248,442,521,133,522,172,157
0,60,93,157,61,90,79,46,123,87,118
0,1091,1227,1217,1118,1229,1191,1129,1221,1127,1034
0,1162,1951,3019,1723,1685,1610,1072,1160,744,1034
0,616,649,691,762,646,652,2623,521,522,798
0,689,1180,688,801,521,803,1217,798,691,522
0,211,208,212,249,209,230,248,133,172,157
0,108,186,74,226,189,183,151,147,227,110
0,1091,2499,366,788,826,749,790,675,789,827
0,1091,1086,1161,747,826,2976,1199,480,1164,1162
0,2846,2981,2874,2834,2795,2798,2831,2756,2837,2836
0,1554,1063,1670,2199,1024,2949,3000,1668,1443,1367
0,212,520,248,230,209,472,521,172,522,157
0,1244,789,1053,827,826,1090,1281,1118,1129,1091
0,163,1039,1419,1228,1221,1127,1229,1129,1072,1034
0,1091,1167,1121,480,1237,1161,1162,1199,1129,1118
0,2199,3000,2161,640,1364,1060,1324,1133,1666,1363
0,1554,1975,1592,1591,1666,1708,2955,1363,1324,1364
0,1775,1217,1229,1002,988,1129,998,1192,1034,950
0,1668,1060,1401,1024,1707,1324,2955,1025,1363,1364
0,629,1237,1119,1198,3028,1118,1121,480,781,744
0,1592,1707,1060,2943,1025,1401,2955,1324,1363,1364
0,1670,1060,1364,1668,1707,1669,1025,1443,2949,3000
0,1707,1671,1632,1063,1670,2949,1024,1025,1443,1669
0,1707,1554,1060,1024,1367,2955,1324,1025,1363,1364
0,1364,1671,1367,1632,1670,1024,1063,1443,1025,1669
0,228,495,459,157,100,101,230,267,306,571
0,1119,3028,1199,1121,1682,1162,781,1198,1237,744
0,74,186,72,226,189,183,147,110,151,227
0,1553,1101,2314,1060,1554,1555,1367,1975,1324,1364
0,1227,1192,1229,1186,950,1127,1221,1129,1217,1034
0,2014,988,1976,2128,2204,950,2243,2281,2242,2280
0,1060,1708,1554,1666,1367,1025,1363,1324,2955,1364
0,1591,1367,1975,1554,1666,1363,2955,1708,1324,1364
0,826,823,2528,522,2601,3003,1167,480,827,674
0,1439,2164,2124,1058,640,2199,1324,1133,2161,2949
0,1670,1553,1591,1401,1668,1554,3015,1363,1592,2943
0,801,2606,2605,2562,2600,2639,1034,2601,2528,163
0,133,473,306,78,101,459,472,172,230,157
0,1401,1025,1367,1060,1443,1063,1669,1024,1364,1363
0,482,248,209,211,520,521,157,172,442,522
0,459,123,472,133,306,100,172,101,230,157
0,1577,1204,1034,1072,1162,480,1198,3003,1237,744
0,988,2130,2242,950,2204,2243,2128,2623,1217,2280
0,1033,950,1225,1228,1186,1227,1229,1192,1129,1034
0,1671,1024,1364,1367,2949,1063,1025,3000,1443,1669
0,1367,1975,1591,1554,1666,2955,1363,1708,1324,1364
0,2955,1671,1670,1632,1367,1063,1024,1669,1025,1364
0,1554,1666,1591,3015,1975,2955,1708,1363,1324,1364
0,3000,1133,644,2124,1324,640,1443,2199,2161,2949
0,1225,950,1199,1192,1129,1167,1160,1186,744,1034
0,529,72,189,74,183,226,147,110,227,151
0,1,2980,2,16,3018,36,74,15,35,37
0,365,553,403,366,481,482,520,521,480,522
0,1367,1133,1591,1592,1708,1666,2955,1363,1324,1364
0,1215,1118,1229,803,1419,1129,1127,1072,694,1034
0,35,163,118,87,37,90,172,123,133,157
0,1592,1666,3015,1591,1975,2955,1708,1363,1324,1364
0,2196,754,1133,1627,2387,2388,675,1626,1665,2348
0,1668,1592,1666,1367,1591,1708,2955,1363,1364,1324
0,1060,1135,1367,1363,2955,3000,1025,1666,1324,1364
0,1555,1708,1060,1025,2955,3000,1554,1367,1324,1364
0,2319,2930,950,1976,2014,2204,2242,2243,2280,2281
0,2601,691,950,522,823,1218,801,1034,1180,1217
0,2934,530,567,189,2956,186,110,183,147,529
0,1119,781,1198,1129,1161,1121,1162,1237,1199,1118
0,1782,1097,1439,1666,1362,2955,1708,1363,1364,1324
0,950,988,2014,2128,2204,1976,2242,2243,2280,2281
0,1198,1086,1091,1129,1161,1121,1237,1162,1199,1118
0,2727,2658,2689,2729,2768,1628,2734,2690,2728,640
0,2938,2641,2598,2718,2758,2674,2636,2585,2635,2637
0,2511,2587,2551,2639,2623,2641,2549,2637,2546,2585
0,1147,1190,1118,1229,995,1002,1034,950,1192,998
0,1198,480,1203,1086,1161,1118,1199,1121,1237,1162
0,1167,1119,1121,781,1118,1162,1199,1198,1237,744
0,2976,1167,1090,826,1162,1161,1118,1091,1199,1129
0,2689,2504,2697,2734,2691,2728,2690,2983,1324,640
0,747,827,1162,788,1164,366,2976,1091,748,826
0,744,1199,1162,826,789,1167,1118,1129,480,3003
0,366,788,675,3003,2043,1092,1129,1130,826,827
0,912,1181,1521,1216,1143,1218,950,1180,988,1217
0,1951,1129,1162,744,1199,1072,1419,1160,163,1034
0,1060,3000,1554,1666,1367,1025,1363,1324,2955,1364
0,1060,1707,1324,2955,1669,1024,3000,1367,1025,1364
0,1025,1554,1367,1975,1666,1363,2955,1708,1324,1364
0,417,416,493,186,2956,110,530,183,147,529
0,1167,1237,1162,1161,826,1090,1199,1118,1129,1091
0,472,118,571,100,459,306,101,172,230,157
0,261,183,2934,417,493,186,184,147,2956,529
0,3000,1133,1591,1363,1367,1708,1666,2955,1364,1324
0,1162,1167,788,789,827,1118,1199,826,1091,1129
0,1060,1555,1023,1025,1133,3000,2955,1367,1324,1364
0,1203,1118,480,1161,1121,1086,1682,1164,1199,1162
0,2559,2597,2640,2600,2641,2562,2637,2601,2639,522
0,2606,2600,654,2641,480,823,691,521,522,803
0,1090,1237,1167,826,1161,1091,1162,1118,1129,1199
0,1178,1179,2128,1216,1521,1180,2280,950,988,1217
0,788,1164,1129,366,1162,1199,1118,1091,748,826
0,3015,2955,1060,1555,1554,1708,1367,1975,1324,1364
0,79,141,115,152,61,157,87,123,101,118
0,2166,2930,950,988,1976,2204,2242,2243,2280,2281
0,567,493,492,226,183,3015,530,529,531,147
0,2956,110,3015,531,226,416,183,530,147,529
0,1167,826,1121,1091,1161,1162,1237,1129,1199,1118
0,1521,2204,2281,2128,950,1217,2243,2242,988,2280
0,1198,1160,1237,480,163,1034,1682,744,1199,1162
0,557,483,481,519,482,480,553,520,521,522
0,2980,15,2932,111,3018,27,37,36,108,106
0,1666,1324,2165,2126,3000,2161,2164,1134,2949,1133
0,1592,3000,1591,1286,1134,1364,1324,640,1666,1133
0,1554,1975,1367,1591,1666,2955,1708,1363,1324,1364
0,2605,2528,2562,2637,2600,2640,2601,2641,522,2639
0,365,403,481,482,483,520,480,366,521,522
0,988,1976,2014,2166,2204,2242,2243,2280,2281,2930
0,803,1162,1419,1199,744,163,1129,694,1127,1034
0,306,231,248,123,100,133,172,230,101,157
0,640,1063,2161,2164,3000,2949,1367,1134,1133,1324
0,184,416,3015,2956,2934,493,417,455,147,529
0,535,345,874,460,267,495,459,230,306,571
0,557,480,654,823,520,798,803,691,521,522
0,1592,1286,1591,1975,2955,1363,1666,1708,1364,1324
0,1671,3000,1367,1024,1177,2949,1025,1063,1443,1669
0,1160,1199,163,1072,1237,1198,1034,1682,1162,744
0,1237,1682,480,1160,1167,1034,163,1199,744,1162
0,133,60,79,61,115,101,123,118,87,157
0,1203,1161,1118,1121,1198,744,1682,1237,1199,1162
0,172,139,459,267,306,230,571,100,101,157
0,1439,1975,2658,2955,1362,1666,1363,1708,1364,1324
0,1199,522,801,950,1218,1034,839,1180,823,1217
0,912,1091,1118,1218,1221,1180,988,1034,950,1217
0,1121,1053,1162,1161,826,1090,1199,1118,1129,1091
0,1775,1682,1163,1129,1160,163,1164,1199,1162,1034
0,675,749,790,2976,788,748,789,366,826,827
0,1707,1060,1670,1024,1324,2955,1367,3000,1025,1364
0,1060,1025,2955,1555,1554,1975,1367,1708,1324,1364
0,1670,1324,3000,1023,1024,1063,2955,1025,1367,1364
0,2644,2562,2606,2600,2605,2528,522,2601,2641,2639
0,2204,2560,2471,2511,522,2624,1180,2585,1217,2623
0,2955,1367,1671,1024,1063,1670,1443,1364,1025,1669
0,1121,747,1118,1129,1161,1682,1164,826,1199,1162
0,522,747,789,1130,3003,2976,366,480,827,826
0,1666,1554,1060,1363,3000,1367,1025,2955,1324,1364
0,444,557,674,483,481,520,482,521,522,480
0,1975,1025,1554,1367,1666,1708,2955,1363,1324,1364
0,553,798,557,483,481,482,480,520,521,522
0,751,2976,749,675,789,788,366,748,827,826
0,1167,163,1237,1198,1199,1682,1034,1160,1162,744
0,226,530,227,189,186,183,529,110,2956,147
0,480,1198,1237,1164,744,1160,1161,1682,1199,1162
0,1199,1191,1162,1192,1129,950,1221,1164,1217,1034
0,1610,1419,1072,1682,163,1199,1162,744,1160,1034
0,1951,1162,1199,3019,1682,1610,163,744,1034,1160
0,744,1129,1164,747,1127,1199,480,1162,163,1034
0,2943,1362,1591,2955,1975,1666,1363,1708,1324,1364
0,1129,1237,3003,789,1682,1167,826,744,1199,1162
0,1034,1163,824,163,2976,1199,747,1164,480,1162
0,1592,1591,1554,1975,1666,2955,1363,1324,1708,1364
0,826,790,3003,1169,824,789,1130,2043,2976,827
0,1161,366,1091,1129,748,1164,1118,1162,1199,826
0,788,1121,1161,1164,1091,1129,1118,826,1162,1199
0,1165,480,1163,1723,1682,1199,163,1162,1164,1034
0,1121,825,1682,3028,203,163,781,3003,480,744
0,2598,2635,2644,2639,521,2600,2640,2641,2637,522
0,480,1281,789,1091,1121,788,1244,826,1129,1118
0,1975,640,1439,1666,2658,1362,1364,1363,1708,1324
0,1401,1554,1060,1707,1666,1025,2955,1324,1363,1364
0,79,91,127,37,60,118,93,90,123,87
0,1097,1061,1135,1058,2161,2949,640,1439,1324,1133
